101, 1, 113.01441955566406, 0.8245677947998047, 32.9400634765625, 30.743751525878906, 0.8085582852363586, -1, -1, -1
102, 1, 109.98658752441406, 0.18177223205566406, 37.271575927734375, 34.92517852783203, 0.8618276715278625, -1, -1, -1
103, 1, 106.68363952636719, -0.02417755126953125, 43.235755920410156, 40.895118713378906, 0.8805860877037048, -1, -1, -1
104, 1, 104.03349304199219, -0.091766357421875, 49.598426818847656, 47.75209045410156, 0.8738287687301636, -1, -1, -1
105, 1, 100.73516845703125, -0.11020660400390625, 55.45931625366211, 54.64372634887695, 0.904697597026825, -1, -1, -1
106, 1, 97.19761657714844, -0.11015892028808594, 60.46151351928711, 61.01899719238281, 0.8311769366264343, -1, -1, -1
107, 1, 93.33355712890625, -0.10341644287109375, 66.56591033935547, 69.19684600830078, 0.9105955958366394, -1, -1, -1
108, 1, 90.58787536621094, -0.0968017578125, 71.1185302734375, 76.5615005493164, 0.9282880425453186, -1, -1, -1
109, 1, 87.16423034667969, -0.08929824829101562, 76.75675201416016, 85.74248504638672, 0.9618056416511536, -1, -1, -1
110, 1, 85.39077758789062, -0.08320236206054688, 80.55482482910156, 93.94168853759766, 0.9171754121780396, -1, -1, -1
111, 1, 85.63064575195312, 5.53497314453125, 80.21204376220703, 97.76115417480469, 0.9528230428695679, -1, -1, -1
112, 1, 86.82257080078125, 13.803077697753906, 77.380859375, 98.4950180053711, 0.9449858665466309, -1, -1, -1
113, 1, 88.0423583984375, 22.744548797607422, 75.45780181884766, 100.24434661865234, 0.9572086334228516, -1, -1, -1
114, 1, 89.98551940917969, 34.03858947753906, 71.82986450195312, 99.41668701171875, 0.8984357714653015, -1, -1, -1
115, 1, 91.4653549194336, 44.982261657714844, 68.56132507324219, 98.81227111816406, 0.9369445443153381, -1, -1, -1
116, 1, 92.22716522216797, 54.942222595214844, 67.28102111816406, 100.855224609375, 0.9583537578582764, -1, -1, -1
117, 1, 93.37952423095703, 67.1727523803711, 64.56053161621094, 100.41671752929688, 0.950110673904419, -1, -1, -1
118, 1, 94.66073608398438, 78.86400604248047, 62.083213806152344, 100.04930114746094, 0.9384615421295166, -1, -1, -1
119, 1, 96.02239227294922, 92.46137237548828, 58.78287124633789, 97.89604187011719, 0.8972651362419128, -1, -1, -1
120, 1, 96.24876403808594, 104.70388793945312, 58.090702056884766, 99.74689483642578, 0.9530222415924072, -1, -1, -1
121, 1, 96.80264282226562, 117.12788391113281, 56.95520782470703, 100.8006591796875, 0.9586857557296753, -1, -1, -1
122, 1, 97.6861801147461, 131.59579467773438, 55.23270034790039, 100.62791442871094, 0.9481778740882874, -1, -1, -1
123, 1, 98.44065856933594, 144.7081298828125, 54.28166198730469, 101.7045669555664, 0.9240712523460388, -1, -1, -1
124, 1, 99.38067626953125, 158.77413940429688, 53.17121124267578, 101.91404724121094, 0.9426237940788269, -1, -1, -1
125, 1, 99.85292053222656, 174.06385803222656, 51.58181381225586, 101.24618530273438, 0.9473845362663269, -1, -1, -1
126, 1, 101.08023071289062, 190.05795288085938, 49.44771194458008, 98.93352508544922, 0.9117987155914307, -1, -1, -1
127, 1, 101.28079223632812, 205.81790161132812, 48.609134674072266, 99.41423034667969, 0.9040351510047913, -1, -1, -1
128, 1, 101.42555236816406, 221.7769317626953, 47.228370666503906, 98.10713958740234, 0.8815151453018188, -1, -1, -1
129, 1, 101.61900329589844, 238.33631896972656, 46.66953659057617, 98.48136138916016, 0.9206419587135315, -1, -1, -1
130, 1, 101.81009674072266, 254.28562927246094, 47.25678634643555, 101.39620208740234, 0.9505316615104675, -1, -1, -1
131, 1, 102.18621063232422, 270.3543701171875, 47.08360290527344, 102.61785888671875, 0.9336239099502563, -1, -1, -1
132, 1, 102.23411560058594, 288.0455017089844, 46.277957916259766, 101.8877182006836, 0.9393370151519775, -1, -1, -1
133, 1, 102.33175659179688, 304.8432922363281, 46.168846130371094, 103.07945251464844, 0.9031358957290649, -1, -1, -1
134, 1, 102.25189971923828, 324.2037353515625, 45.35348129272461, 102.45269012451172, 0.9502265453338623, -1, -1, -1
135, 1, 102.40498352050781, 342.6468811035156, 45.48447799682617, 103.55518341064453, 0.9647321701049805, -1, -1, -1
136, 1, 102.6390609741211, 361.3509521484375, 44.96291732788086, 103.33633422851562, 0.9306564331054688, -1, -1, -1
137, 1, 102.68107604980469, 381.1201171875, 44.3914794921875, 102.84951782226562, 0.9484473466873169, -1, -1, -1
138, 1, 102.44166564941406, 399.9906311035156, 44.242183685302734, 103.42547607421875, 0.9409025311470032, -1, -1, -1
139, 1, 102.52949523925781, 420.6537170410156, 44.1889533996582, 103.8606948852539, 0.96207594871521, -1, -1, -1
140, 1, 102.79887390136719, 442.451171875, 42.927337646484375, 101.09317016601562, 0.9265398979187012, -1, -1, -1
141, 1, 102.5582504272461, 462.0588073730469, 43.819061279296875, 104.07230377197266, 0.9449669718742371, -1, -1, -1
142, 1, 102.33743286132812, 483.8140563964844, 43.63931655883789, 104.26581573486328, 0.9582098126411438, -1, -1, -1
143, 1, 102.81844329833984, 506.6399841308594, 42.31914138793945, 101.60917663574219, 0.9219381809234619, -1, -1, -1
144, 1, 102.29177856445312, 527.0411376953125, 43.10441589355469, 104.40184020996094, 0.9383245706558228, -1, -1, -1
144, 2, 392.8874206542969, 0.0, 29.68426513671875, 30.41259765625, 0.7173886895179749, -1, -1, -1
145, 1, 104.19507598876953, 548.90380859375, 39.44393539428711, 94.71443176269531, 0.8990850448608398, -1, -1, -1
145, 2, 389.9648742675781, 0.26917076110839844, 34.74522399902344, 35.796199798583984, 0.7972311973571777, -1, -1, -1
145, 3, 246.9859619140625, 0.0, 37.45445251464844, 18.96795654296875, 0.6999669671058655, -1, -1, -1
146, 1, 105.67491912841797, 571.3027954101562, 31.871442794799805, 75.5948257446289, 0.8800340890884399, -1, -1, -1
